Bill Name,Long Title,Distance to Centroid,Silhouette Score
HJR86,This joint resolution proposes a constitutional amendment prohibiting a person from serving more than two consecutive terms as a Senator or six consecutive terms as a Representative. Terms beginning before the ratification of this article do not count towards consecutive term limits.,0.5820726899023062,0.1330870087087356
HJR10,This joint resolution proposes a constitutional amendment prohibiting Members of Congress from receiving compensation during a fiscal year unless both chambers have agreed to an identical concurrent resolution on the budget for that fiscal year before October 1.,0.5856481220371078,0.1369644640545644
HJR108,"This joint resolution proposes a constitutional amendment prohibiting total federal expenditures for a year from exceeding the average annual federal revenue collected in the three prior years, adjusted for changes in population and inflation. Expenditures for payment of debt and revenues derived from borrowing are excluded. Congress may authorize specific expenditures in excess of the limit for up to one year by declaring an emergency with a roll call vote of two-thirds of each chamber. The requirements take effect in the first year beginning at least 90 days following ratification, except that expenditures are permitted to exceed the limit by specified amounts during each of the first nine years that the requirements are in effect.",0.5947526573688238,0.1441074849157642
HJR19,"This joint resolution proposes a constitutional amendment authorizing Congress, by law, to limit the number of terms that Representatives and Senators may serve.",0.5956639448503602,0.1415895474624132
HJR22,"This joint resolution proposes a constitutional amendment prohibiting total outlays for a fiscal year from exceeding total receipts for that fiscal year unless Congress authorizes the excess by a three-fifths roll call vote of each chamber. The prohibition excludes outlays for repayment of debt principal and receipts derived from borrowing. The amendment requires roll call votes of (1) three-fifths of each chamber of Congress to increase the public debt limit, and (2) a majority of each chamber for legislation increasing revenue. It also requires the President to submit a balanced budget to Congress annually. Congress is authorized to waive these requirements when a declaration of war is in effect or if the United States is engaged in a military conflict which causes an imminent and serious military threat to national security.",0.5956924933865095,0.140813288561713
HJR20,This joint resolution proposes a constitutional amendment limiting Members of the House of Representatives to three terms and Members of the Senate to two terms. Terms beginning before the ratification of this article do not count towards term limits.,0.5969433463794113,0.1366554467402699
HJR16,This joint resolution proposes a constitutional amendment limiting the total period an individual may serve as a Member of Congress to 12 years. Periods of service occurring before the ratification of this article do not count towards term limits.,0.5980296787725095,0.139160615530551
HJR14,This joint resolution proposes a constitutional amendment limiting Members of the House of Representatives to four terms and Members of the Senate to two terms. Terms beginning before ratification of this article do not count towards term limits.,0.5988633375156195,0.1416910098256524
HJR12,This joint resolution proposes a constitutional amendment limiting Members of the House of Representatives to six terms and Members of the Senate to two terms. This article shall not apply to any person who served as a Representative or as a Senator before the 116th Congress.,0.600711254059999,0.1419219198789034
HJR21,"This joint resolution proposes a constitutional amendment giving Congress and states the power to regulate (1) donations to candidates for public office, or (2) media advertisements intended to influence the outcome of a vote. The amendment prohibits noncitizens or foreign agents from (1) donating to a candidate for public office, or (2) making donations intended to influence the outcome of an election or of any other direct vote.",0.6007193762115461,0.1323824858219089
HR193,This resolution provides amounts for the expenses of the House Committee on the Budget for the 116th Congress.,0.654105904313673,0.0879863803301751
HJR74,"This joint resolution nullifies the rule issued October 24, 2018, that lessens requirements for states to obtain waivers from certain requirements of the Patient Protection and Affordable Care Act.",0.6684049072721268,0.0541461932877232
HJR1,"This joint resolution provides continuing FY2019 appropriations for the Department of Homeland Security (DHS) through the earlier of February 8, 2019, or the enactment of the applicable appropriations legislation. It is known as a continuing resolution (CR) and ends the partial DHS shutdown that began on December 22, 2018, because the existing CR expired and the FY2019 DHS appropriations bill has not been enacted. The CR also compensates DHS employees furloughed as a result of any lapse in appropriations that began on or about December 22, 2018, and ended upon the enactment of this joint resolution; reimburses or compensates certain states, federal grantees, and furloughed state employees for the lapse in DHS appropriations; and ratifies and approves certain obligations incurred in anticipation of the appropriations made and the authority granted by this joint resolution. Additionally, the CR has the effect of extending through February 8, 2019, several immigration programs and authorities that were extended in prior CRs and expired on December 21, 2018.",0.675747559203634,0.0481013472950623
HJR94,"This joint resolution expresses congressional disapproval of the Internal Revenue Service rule relating to Relief with Respect to Employment Tax Deadlines Applicable to Employers Affected by the Ongoing Coronavirus (COVID-19) Disease 2019 Pandemic. The rule requires the deferral of the payment of employment taxes on wages between September 1, 2020, and December 31, 2020.",0.6776013339143497,0.0493033187788963
HR20,This resolution amends Rule XXI (Restrictions on Certain Bills) of the Rules of the House of Representatives to make it out of order for the House to consider a concurrent resolution for its adjournment during any day in August of any calendar year until the House has passed by July 31 of that year each of the regular appropriation bills for the fiscal year beginning on October 1.,0.688443742633792,0.0364313256668519
HJR58,"This joint resolution directs the President to report to Congress before introducing the Armed Forces into Iran. The report shall explain (1) the necessity of such an action, (2) the constitutional and legislative authority supporting it, and (3) the estimated scope and duration of the hostilities.",0.6888049076876173,0.0207562411310114
HR157,"This resolution prohibits Members, Delegates, or the Resident Commissioner of the House from serving on the boards of for-profit entities.",0.7025073006421368,0.02669733356786
