Bill Name,Long Title,Distance to Centroid,Silhouette Score
HB2246,"Designates the facility of the United States Postal Service located at 201 West Cherokee Street in Brookhaven, Mississippi, as the ""Deputy Donald William Durr, Corporal Zach Moak, and Patrolman James White Memorial Post Office Building.""",0.5527327851715238,0.1848753843442141
HB5317,"Designates the facility of the United States Postal Service located at 315 Addicks Howell Road in Houston, Texas, as the ""Deputy Sandeep Singh Dhaliwal Post Office Building.""",0.5605917600122077,0.1877353701679713
HB5954,"Designates the facility of the United States Postal Service located at 108 West Maple Street in Holly, Michigan, as the ""Holly Veterans Memorial Post Office.""",0.5649874394024992,0.1480866089454681
HB6278,"Designates the facility of the United States Postal Service located at 500 West Main Street, Suite 102 in Tupelo, Mississippi, as the ""Colonel Carlyle 'Smitty' Harris Post Office.""",0.5698823867489133,0.1833013805270174
HB1198,"Designates the facility of the United States Postal Service located at 404 South Boulder Highway in Henderson, Nevada, as the ""Henderson Veterans Memorial Post Office Building.""",0.5717113407640215,0.1400537315165854
HB7698,"Designates the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the ""Private First Class Barrett Lyle Austin Post Office Building.""",0.5814884644124999,0.1776239965254758
HB3314,"Designates the facility of the United States Postal Service located at 1750 McCulloch Boulevard North in Lake Havasu City, Arizona, as the ""Lake Havasu City Combat Veterans Memorial Post Office Building.""",0.5816658062530992,0.1289759959931605
HB4725,"Designates the facility of the U.S. Postal Service located at 8585 Criterion Drive in Colorado Springs, Colorado, as the ""Chaplain (Capt.) Dale Goetz Memorial Post Office Building.""",0.5829501744403045,0.1569495159763961
HB4975,"Designates the facility of the United States Postal Service located at 1201 Sycamore Square Drive in Midlothian, Virginia, as the ""Dorothy Braden Bruce Post Office Building.""",0.5833675793119961,0.1764213115084314
HB5123,"Designates the facility of the United States Postal Service located at 476 East Main Street in Galesburg, Illinois, as the ""Senior Airman Daniel Miller Post Office Building.""",0.5843924619858333,0.1633662010572905
HB7829,Redesignates the federal building located at 935 Pennsylvania Avenue Northwest in the District of Columbia (currently known as the J. Edgar Hoover Building) as the Federal Bureau of Investigation Building.,0.702389217128454,0.0614017065787401
HB4042,"Designates the community clinic of the Department of Veterans Affairs in New City, New York, as the Jerry Donnellan VA Community Clinic.",0.7182107044786511,0.0162653933179119
HB3094,"Redesignates the Pulse Memorial located at 1912 South Orange Avenue in Orlando, Florida, as the ""National Pulse Memorial.""",0.7230214096032082,0.0500037398018893
