Bill Name,Long Title,Distance to Centroid,Silhouette Score
HB4826,"Requires the Department of Education (ED) to establish grant programs for educational or career training programs for students. First, ED must establish a career pathways innovation grant program. Under the program, ED must award grants to address the specialized skill needs of business and industry by carrying out programs that support career pathways in high school or career exploration in the middle grades. Second, ED must award grants for partnerships—between certain educational entities and employers—that provide educational or career training programs leading to recognized postsecondary credentials.",0.4300330728087951,-0.0006873492914178
HB2562,"Reauthorizes through FY2025 and otherwise revises international education programs. These programs provide grants to institutions of higher education and related entities to (1) enhance instruction in international and foreign language studies, and (2) promote international business skills and education. First, the bill reauthorizes programs related to international and foreign language studies. Specifically, it extends (1) the Graduate and Undergraduate Language and Area Centers and Programs, which include the National Resource Centers program; (2) the Language Resource Centers; (3) the Undergraduate International Studies and Foreign Language Programs; and (4) the American Overseas Research Centers. Next, the bill revises the Foreign Language and Area Studies Fellowships program to permit graduate students to receive a stipend for the beginning, intermediate, or advanced study of a foreign language related to the student's area of specialization. Further, the bill replaces the existing Technological Innovation and Cooperation for Foreign Information Access program with an international research and innovation program. Additionally, the bill reauthorizes programs related to international business skills and education. Specifically, it reauthorizes the Centers for International Business Education program. It also reauthorizes the Education and Training program and otherwise makes changes to the program, including by (1) renaming the program; and (2) mandating certain program activities, such as the incorporation of specified programs and studies into professional education and technical training curricula. Finally, the bill permits the Department of Education to prioritize grant applications from minority-serving institutions.",0.4426800204094195,-0.0306282622348806
HB8693,"Establishes an independent agency to be known as the Federal Institute of Technology in the executive branch of the federal government. The bill provides for a Board of Directors for the institute, which shall establish a minimum of 10 local boards. The Board of Directors shall develop requirements for each local board based on the comprehensive strategy of the local board. Each local board shall establish a research hub and oversee the activities of such hub.",0.4551787731645571,-0.0532601256331043
HB6275,"Establishes and provides funds for grant programs to respond to safety and health risks presented by qualifying emergencies, including COVID-19 (i.e., coronavirus disease 2019). Specifically, the bill authorizes (1) the Department of Education (ED) to award grants to states and the Bureau of Indian Education (BIE), and (2) the Department of Health and Human Services (HHS) to award grants to agencies that administer Child Care Development block grants and Head Start agencies. ED grant recipients must award subgrants to BIE schools, local educational agencies, and institutions of higher education (IHEs). HHS grant recipients must award subgrants to early care and education programs. Subgrants under each grant program must be used for certain activities, such as coordinating preparedness and response efforts with public health departments; purchasing supplies to sanitize and clean facilities to minimize the spread of infectious diseases; and providing mental health services and supports to children, students, and staff. Additionally, ED must award grants to IHEs for creating and expanding emergency financial-aid grant programs that address the unexpected expenses related to basic needs (e.g., housing, food, and certain one-time costs) of enrolled students during a qualifying emergency. IHEs must use grant funds to make emergency financial-aid grants to eligible students. HHS must also award supplemental grants for certain organizations to address emergency-related child traumatic stress. ED may waive certain financial-aid requirements for students affected by qualifying emergencies. Such requirements include those related to subsidized usage limits, Pell Grant duration limits, leaves of absence, and satisfactory progress. The bill also authorizes ED to permit foreign IHEs to offer distance education during an emergency. No such program may be deemed ineligible.",0.4657511652815498,-0.0599005754732408
HB1571,"Requires the Department of Education to (1) award grants for state-federal partnerships with a goal of providing debt-free college for students at in-state public institutions of higher education, and (2) award grants to provide debt-free college for students at historically black colleges and universities and minority serving institutions, and (3) allow grants for financial aid for dreamer students (students who entered the United States before the age of 16 and who meet certain educational criteria). It also repeals the suspension of eligibility for financial aid for students convicted of the possession or sale of illegal drugs.",0.4710157421680728,-0.0493784812922552
HB3472,"Provides funding for (1) grants to eliminate tuition and required fees for eligible students at community colleges, public four-year institutions of higher education, and tribal colleges and universities; and (2) grants to eliminate or significantly reduce tuition and required fees for eligible students at private, nonprofit historically Black colleges and universities and minority-serving institutions.",0.4744434095864412,-0.0546684187199164
HB2920,"Requires the Department of Education and the Department of Labor to award grants to institutions of higher education for education and workforce training programs or related activities. Such programs or activities must lead to or expand opportunities for students to obtain recognized postsecondary credentials (e.g., associate degrees or industry-recognized certifications).",0.4747490172996487,0.0665013082988723
HB3139,"To better support our early childhood educators and elementary school and secondary school teachers, and for other purposes.",0.4757085605912075,-0.0302968516454831
HB7201,"Establishes grants for child care facilities and higher education loan repayment and scholarship programs for child care educators, among other provisions. The Administration for Children and Families must conduct long- and short-term assessments of child care infrastructure, including the effect of the COVID-19 (i.e., coronavirus disease 2019) pandemic on such facilities. The bill provides grants to (1) states to acquire, construct, or improve child care facilities, and (2) intermediary organizations with demonstrated experience in child care facilities financing to develop or finance child care facilities. The bill further provides for education loan repayments of up to $6,000 per year for up to five years for early childhood educators who agree to work for certain child care providers. Additionally, the bill establishes a program for institutions of higher education to award grants of up to $3,000 per academic year to individuals who are enrolled in early childhood educator programs and agree to serve in a state-licensed early learning program. Finally, the bill modifies and reauthorizes through FY2026 supports for campus-based child care for low-income parents enrolled in institutions of higher education, requires the Government Accountability Office to report about the impact of the tax credit for employer-provided child care, and requires the Department of Housing and Urban Development to consider early learning facilities in planning and implementation grants under the Choice Neighborhoods Initiative.",0.477820904448749,-0.0650744329695529
HB3692,"America's College Promise Act of 2019 requires the Department of Education (ED) to establish programs that assist students in paying for the costs of higher education. Specifically, ED must establish grants to assist students in paying for the costs of attending community colleges, historically black colleges and universities, minority serving institutions of higher education (IHEs), or nonprofit IHEs. appropriates funds for such grants. In addition, ED must establish grant programs to pay the costs of an undergraduate education for students who commit to working for at least three years in public service jobs upon graduation. Finally, ED must cancel a certain percentage of the amount a borrower owes, based on the number of years of public service employment, on federal student loans made after this bill's enactment.",0.4848121000659545,-0.0509230518952811
