Bill Name,Long Title,Distance to Centroid,Silhouette Score
HB6001,To reauthorize a pilot program to evaluate the effectiveness of the implementation of certain water-related projects carried out by non-Federal interests.,0.630641181414029,0.0103943024007402
HB5975,Reauthorizes through FY2036 the Last Green Valley National Heritage Corridor and the Upper Housatonic Valley National Heritage Area in Connecticut and Massachusetts. The bill also repeals the limitation on the total amount of funding that may be appropriated for the corridor and heritage area.,0.6356765419674586,0.0136391846055784
HB642,Reauthorizes through the end of FY2026 the Oil Region National Heritage Area Act.,0.635784852037782,0.028149852171079
HB5753,Modifies the authorization for a navigation project in Menominee Harbor in Michigan and Wisconsin.,0.6395413367540341,0.0276445636860151
HB5743,Redesignates the America's Agricultural Heritage Partnership in Iowa as the Silos & Smokestacks National Heritage Area. The bill extends indefinitely the authority of the Department of Agriculture to provide grants or other assistance for the heritage area. The bill eliminates the limitation on the total amount that may be appropriated for the heritage area.,0.64030323277239,0.0199075861930931
HB3814,"Increases the revenue Gulf states (Texas, Louisiana, Mississippi, and Alabama) receive from certain federal oil and gas leases in the Gulf of Mexico and eliminates the revenue sharing cap.",0.6419722207068665,5.674887980686176e-05
HB8198,"Revises the federal permitting approval process for projects related to the extraction, recovery, or processing of critical minerals, rare-earth elements, microfine carbon, or carbon from coal, coal waste, coal processing waste, pre-or post-combustion coal byproducts, or acid mine drainage from coal mines for the purposes of securing the economic and national security of the United States.",0.642237920564008,0.0099852037187041
HB8287,"Increases, of the amounts made available for expenditure in any fiscal year under the Land and Water Conservation Fund, the minimum amounts to be made available for certain recreational public access projects (e.g., certain projects involving access to hunting and fishing). Specifically, the amounts shall be not less than the greater of (1) 10% percent (rather than 3%) of those amounts, or (2) $50 million (rather than $15 million).",0.6447856479005695,0.0152356549118743
HB5503,"Requires the National Park Service (NPS) to prioritize the funds made available under the federal lands transportation program for high-commuter corridors. (A high-commuter corridor is a federal lands transportation facility administered by the NPS that has average annual daily traffic of not less than 20,000 vehicles.) If the NPS determines that a high-commuter corridor requires additional investment it must submit to the state information on the condition of pavements and bridges; an estimate of the amounts needed to bring such corridor into a state of good repair, taking into consideration any planned future investments; and at its discretion, a request that the state transfer to the NPS a portion of the amounts necessary to address the condition of the corridor. The bill sets forth the criteria the NPS must consider when making a determination of whether a a high-commuter corridor requires additional investment.",0.6451994682853296,-0.0041233210077071
HB7800,"Directs the Department of Transportation (DOT) to apportion Airport Improvement Program funding for FY2022 and FY2023 to an airport sponsor based on the number of passenger boardings at such airport that would result in the highest apportioned amount during either calendar year 2018, calendar year 2019, or the full calendar year prior to the current fiscal year. Additionally, DOT shall not calculate a benefit-to-cost ratio with respect to an air traffic control tower participating in the Contract Tower Program on the basis of an annual aircraft traffic decrease in FY2020 and FY2021. Under the Contract Tower Program, air traffic control towers are staffed by employees of private companies rather than by Federal Aviation Administration (FAA) employees. The FAA is required to perform a benefit-cost analysis to determine eligibility for participation in the program.",0.645296166484283,-0.0126649181310001
