Bill Name,Long Title,Distance to Centroid,Silhouette Score
HB2473,"Authorizes assistance for water management and infrastructure projects and contains other related provisions. The bill establishes the Water Infrastructure and Drought Solutions Fund within the Department of the Treasury to fund various water-related projects. In addition, the Department of the Interior must establish a pilot program to provide financial assistance to projects in western states that would contribute to a safe and adequate water supply. The Bureau of Reclamation must award prizes for achievements relating to certain uses of water technology. The bill also reauthorizes through FY2026 the Rural Water Supply Program.",0.511654525800595,-0.043120208563132
HB8348,"To direct restoration and protection of the New York-New Jersey watersheds and estuaries hydrologically connected to New York-New Jersey Harbor, and for other purposes.",0.5241421250380836,-0.0100012782506802
HB5989,"Establishes the Alabama Black Belt National Heritage Area in Alabama, consisting of land in Bibb, Bullock, Butler, Choctaw, Clarke, Conecuh, Dallas, Greene, Hale, Lowndes, Macon, Marengo, Monroe, Montgomery, Perry, Pickens, Sumter, Washington, and Wilcox Counties. The Center for the Study of the Black Belt at the University of West Alabama shall prepare and submit a management plan for the heritage area.",0.5291587637910141,-0.0336450769727828
HB1026,"Makes permanent the Land and Water Conservation Fund (LWCF). From the amounts deposited into the LWCF, $450 million shall be available in each fiscal year to carry out the purposes of the LWCF. Of the total amount available through appropriations or deposited into the fund under the Gulf of Mexico Energy Security Act of 2006, at least 40% shall be for federal purposes, and at least 40% shall be for financial assistance to states. The bill prohibits the use of any funds to states for acquisition of lands or waters by eminent domain. At least 3% of appropriated or expended LWCF funds must be available for projects that secure public access to existing federal public land for hunting, fishing, and other recreational purposes. The bill establishes a National Park Service and Related Agencies Maintenance and Revitalization Conservation Fund for the deposit through FY2029 of $450 million from mineral revenues that are not otherwise credited, covered, or deposited under federal law. Of amounts made available from this fund, the Department of the Interior shall use specified amounts for priority deferred maintenance needs that support critical infrastructure and visitor services.",0.5310889964287692,-0.0162269028367567
HB6617,"To support surface and groundwater storage and supporting projects in Reclamation States, and for other purposes.",0.5316945721915027,-0.0352269932575226
HB5608,"To assist communities affected by stranded nuclear waste, and for other purposes.",0.5354426294156179,-0.0175189394162558
HB3936,"Establishes the Southern Campaign of the Revolution National Heritage Corridor in North Carolina and South Carolina. The University of South Carolina, as the managing entity for the corridor, shall submit a Corridor Management Action Plan for the corridor.",0.5369660910780255,-0.053944715086658
HB8288,"To correct shortfalls in the Great American Outdoors Act by providing fairness and parity to Eastern States, strengthening commitments to urban recreation, establishing logic in funding priorities, and ensuring appropriate consequences for shifts in funding sources, and for other purposes.",0.5376756201395206,0.0087685101914499
HB1621,"Makes the Bureau of Reclamation the lead agency for the purpose of coordinating all permitting and related activities required to construct certain new surface-water storage projects. Additionally, the bureau is authorized to accept and expend funds contributed by a nonfederal public entity to expedite the evaluation of a permit for such a project.",0.5383481225640369,-0.0182575027739408
HB4266,"Establishes grant programs for innovative stormwater control infrastructure, which means any green stormwater management technique that (1) uses systems that mimic natural processes to infiltrate, evapotranspire, or capture stormwater; and (2) preserves, enhances, or mimics natural hydrology to protect or restore water quality. Specifically, the Environmental Protection Agency (EPA) must provide grants to eligible institutions of higher education or research institutions to establish and maintain between three and five centers of excellence for innovative stormwater control infrastructure. Among other things, the centers must research such infrastructure and provide technical assistance to state, tribal, and local governments to assist with stormwater control infrastructure projects. One of the centers must be the national electronic clearinghouse center. That center must operate a website and a public database on the infrastructure. In addition, the EPA must provide grants to state, tribal, or local governments or entities that manage stormwater, drinking water resources, or wastewater resources for innovative stormwater control infrastructure projects.",0.538758231503425,-0.0082161913803365
HB3306,"To direct the Secretary of Energy to establish advanced nuclear goals, provide for a versatile, reactor-based fast neutron source, make available high-assay, low-enriched uranium for research, development, and demonstration of advanced nuclear reactor concepts, and for other purposes.",0.5437998438118326,-0.0635288563673134
HB7024,"Requires the Environmental Protection Agency to establish a grant program for purchasing or installing equipment and technology that (1) is used at a port and produces zero exhaust emissions of certain pollutants and greenhouse gases, or (2) captures 100% of the exhaust emissions produced by an ocean-going vessel at berth.",0.5450456591632128,-0.0100937649485117
HB7693,"Directs the Department of Energy (DOE) to establish a grant program for installing and maintaining green roof systems on public elementary and secondary school buildings. (Green roof refers to a layer of vegetation that is planted over a waterproofing system or to a waterproof management practice that is installed on a roof and may support plant growth.) Specifically, DOE must award grants to public elementary and secondary schools, local educational agencies, and partnerships with nonprofits organizations to (1) pay the costs of planning assistance for green roof systems on school buildings, such as assessing structures, conducting financial and engineering analyses, and receiving cost estimates; and (2) install green roof systems on these buildings. Additionally, a grant recipient must complete the installation of a green roof system within four years of receiving the grant. A grant recipient that completes this installation requirement shall receive additional funding for maintenance activities, such as conducting routine inspections to monitor the condition of the green roof.",0.5503102462702734,-0.0474063437379726
HB3244,Directs the Department of Agriculture (USDA) to award competitive grants to certain institutions for research to promote the restoration of tree species affected by non-native plant pests and noxious weeds. USDA may also award competitive grants to implement the research or other solutions to restore forest tree species native to the United States that have suffered severe levels of mortality caused by non-native plants pests and noxious weeds. The bill also expands the authority of USDA to transfer funds to respond to an emergency involving an outbreak of a plant pest or noxious weed.,0.5530468218830579,-0.0041436559398106
HB4197,"Requires the Department of Housing and Urban Development to award grants for qualified community organizations to establish community open spaces, such as parks or playgrounds, in urban areas.",0.554505237814583,-0.0064168070532807
HB8271,"Provides for funding and permitting restrictions in relation to environmental cleanup and remediation of areas with public health threats. Specifically, the bill provides supplemental appropriations for FY2020 to the Department of the Interior, the Environmental Protection Agency (EPA), the Department of Housing and Urban Development (HUD), the Army Corps of Engineers, the Department of Agriculture, and the Indian Health Service for various environmental cleanup and remediation projects, including those that affect low-income and tribal communities. For example, the bill appropriates $30 billion to HUD to provide grants to local governments to evaluate and reduce lead-based paint hazards and other housing-related health and safety hazards in low-income housing. The bill immediately prohibits the granting of a Title V permit for a major proposed source (relating to air pollution control requirements) for an overburdened census tract, which is an area that has been identified as having a specified amount of particulate matter and an identified heightened risk of cancer due to air pollution. The EPA must publish a list of overburdened census tracts and update the list annually based on the most recently available modeling and monitoring data. After January 1, 2025, the bill also prohibits the renewal of Title V permits for major sources in an overburdened census tract.",0.5564247676188272,-0.0321724103221088
HB8948,"To authorize the Administrator of the Environmental Protection Agency to enter into cooperative agreements with States to carry out grant programs to assist in remediation and relocation efforts relating to hazardous air pollution, and for other purposes.",0.5718214085018152,-0.0113564276806459
HB7405,"Requires expedited consideration of certain nuclear technology exports, and it requires the Department of Energy (DOE) and the Government Accountability Office (GAO) to author specified reports. Specifically, DOE must establish procedures to expedite consideration of authorization requests regarding the transfer of a technology that involves specified low-proliferation-risk reactors to certain foreign countries. DOE must also report on U.S. civil nuclear commerce, including (1) an assessment of current practices with respect to the civilian nuclear industry and the impacts of such practices on both the industry and in foreign commerce, (2) a comparison of U.S. practices to the practices of foreign countries with respect to their own civilian nuclear industry, and (3) recommendations to improve the competitiveness of U.S. civil nuclear commerce. The GAO must report on the feasibility and implications of modifying or repealing specified restrictions on issuing licenses for certain nuclear facilities to an alien or an entity owned, controlled, or dominated by an alien, foreign corporation, or foreign government. The GAO must also report on actions by DOE with respect to the retrospective risk pooling program that requires each nuclear supplier to help cover the contingent cost resulting from certain nuclear incidents.",0.5816718904973008,0.0017215199634967
HB2400,"Requires certain adjustments to discretionary spending limits in FY2020-FY2024 to accommodate increases in appropriations for agencies that perform basic science research. Adjustments are required for the National Science Foundation, the Department of Energy Office of Science, Department of Defense science and technology programs, National Institute of Standards and Technology scientific and technical research and services, and the National Aeronautics and Space Administration (NASA) Science Mission Directorate. The bill also requires annual appropriations during FY2020-FY2024 for each of the programs and agencies referenced in this bill to be at least the amount appropriated for FY2019. The bill exempts appropriations provided pursuant to this bill from sequestration. Sequestration is a process of automatic, usually across-the-board spending reductions under which budgetary resources are permanently cancelled to enforce specific budget policy goals.",0.583197962961478,-0.0624428843243215
HB7540,"To impose enhanced penalties for conduct relating to unlawful production of a controlled substance on Federal property or while intentionally trespassing on the property of another that causes environmental damage, and for other purposes.",0.5835064059084885,-0.0620456431129212
HB8429,"To amend chapter 3 of title 5, United States Code, to require Federal agencies to submit plans for responding to, mitigating, and adapting to climate change, and for other purposes.",0.5887127786953733,-0.0294084158700614
HB8199,"Revises the duties of the Office of Credit Risk Management to include oversight of a certified development company (CDC) that participates in the 504 Loan Program of the Small Business Administration (SBA), and it requires the SBA to issue rules related to certain environmental requirements. The 504 Loan Program provides a small business with SBA financing—through a CDC intermediary—for expansion or modernization. Specifically, the bill requires the office to oversee any CDC that participates in the program and to conduct file reviews with respect to loan closings under the program. Further, the bill authorizes the office to take formal and informal enforcement actions against a CDC for specified violations and to charge each CDC a fee. The SBA must issue rules to clarify the procedures necessary for an eligible CDC to comply with certain environmental requirements.",0.6039900501545152,-0.0215828506489793
HB1567,"Prompt and Fast Action to Stop Damages Act of 2019 authorizes military departments to provide water for agricultural purposes in areas in which activities on a military installation have contaminated a water source with perfluoroalkyl or polyfluoroalkyl substances, such as perfluorooctanoic acid (PFOA) or perfluorooctane sulfonate (PFOS). The military departments may provide uncontaminated water or provide treatment for contaminated water. The agricultural products produced must be destined for human consumption. The Department of the Air Force may acquire certain real property adjacent to an Air Force base that has shown signs of contamination from PFOA and PFOS due to activities on the base. The Department of Defense must submit to Congress a remediation plan for water at or adjacent to a military base that is contaminated with PFOA or PFOS.",0.606589150107188,-0.0130688378813877
HB2274,"Directs the Department of Veterans Affairs (VA) to establish a veterans conservation corps to assist unemployed veterans in the transition from military service to civilian life. Specifically, the VA and other specified federal agencies must employ such veterans (1) in conservation, resource management, firefighting, law enforcement, and historic preservation projects on public lands; (2) in maintenance and improvement projects for the National Cemetery Administration; and (3) as firefighters, law enforcement officers, and disaster relief personnel.",0.6235225977623727,-0.0208779207034158
HB1233,"Directs the Department of Homeland Security (DHS) to establish a fund to assist eligible individuals when the government seeks to acquire or condemn such individuals' property for the purpose of building physical barriers or roads along the U.S.-Mexico border. DHS shall not take actions toward construction of such barriers or roads until the fund is made available to eligible property owners and such owners are informed as to how to access support through the fund. Assistance through the fund shall be limited to low-income property owners or those who lack adequate resources to secure representation against the government, as determined by DHS.",0.6440646513576392,0.0093526698571844
