Bill Name,Long Title,Distance to Centroid,Silhouette Score
HB244,"To strengthen and enhance certain ethics requirements for the Federal Government, and for other purposes.",0.5384123171448576,-0.0428078952156855
HB7613,"To repeal section 230 of the Communications Act of 1934 and ensure reasonable, non-discriminatory access to online communications platforms.",0.5394643217212655,-0.0840554281603775
HB3755,"To protect a person’s ability to determine whether to continue or end a pregnancy, and to protect a health care provider’s ability to provide abortion services.",0.5469196506087011,-0.0732103858418279
HB8754,"To amend the Ethics in Government Act of 1978 to prohibit transactions involving certain financial instruments by senior Federal employees, their spouses, or dependent children, and for other purposes.",0.5486077852979386,-0.081757925391945
HB7542,"To amend the Congressional Accountability Act of 1995 to require Members of Congress to reimburse the Treasury for amounts paid as settlements and awards under such Act in all cases of employment discrimination acts committed personally by Members, to permit individuals who file claims under such Act to file an amended claim if the preliminary review of the individual's claim by a hearing officer includes the determination that the individual filing the claim is not a covered employee under such Act or has not stated a claim for which relief may be granted under title IV of such Act, and for other purposes.",0.5489908783420936,-0.0224647518563704
HB6490,To amend the Ethics in Government Act of 1978 to prohibit transactions involving certain financial instruments by Members of Congress.,0.5570230194297906,-0.034347925331953
HB5485,"To amend the Securities Exchange Act of 1934 to expand the definition of whistleblower and increase anti-retaliation protections for whistleblowers, and for other purposes.",0.5603319182666986,-0.0314244502177472
HB3826,To promote competition and economic opportunity in digital markets by establishing that certain acquisitions by dominant online platforms are unlawful.,0.5612774970208809,-0.0523190185095825
HB1136,"To establish a Government-wide initiative to promote diversity and inclusion in the Federal workforce, and for other purposes.",0.5616840399516861,-0.0928557228300456
HB4291,"To prohibit certain practices relating to certain commodity promotion programs, to require greater transparency by those programs, and for other purposes.",0.5620945180753505,-0.0438327478274309
HB6093,"To provide incentives for and protect whistleblowers under the authority of the Federal Trade Commission, and for other purposes.",0.5628217871219418,-0.0544409883356525
HB4714,"To amend the Internal Revenue Code of 1986 to expand the credit for expenditures to provide access to disabled individuals, and for other purposes.",0.5650941827126655,-0.0694331724678387
HB849,"To amend the America COMPETES Act to establish certain scientific integrity policies for Federal agencies that fund, conduct, or oversee scientific research, and for other purposes.",0.5776041702920626,-0.0731460792568974
HB6940,"To impose additional prohibitions relating to foreign boycotts under the Export Control Reform Act of 2018, and for other purposes.",0.5865961316008922,-0.0518218672205871
HB8510,"To amend title 38, United States Code, to make certain improvements to the Office of Accountability and Whistleblower Protection of the Department of Veterans Affairs, and for other purposes.",0.5985295172902008,-0.0556462605828845
HB8408,"To require a time limitation on covered agency mask mandate requirements, and for other purposes.",0.5988959225361704,-0.0719856124169847
HB263,"To amend the Lacey Act Amendments of 1981 to clarify provisions enacted by the Captive Wildlife Safety Act, to further the conservation of certain wildlife species, and for other purposes.",0.6087599088977634,-0.0381808508061801
HB5411,"To hold the salaries of senior government officials in escrow and prohibit the use of official funds for travel by such officials if each of the regular appropriation bills for a fiscal year prior has not been enacted into law by the beginning of the fiscal year, and for other purposes.",0.608905153969376,-0.0774657479974056
HB7262,To remove the discretionary inflater from the baseline and to provide that the salaries of Members of a House of Congress will be held in escrow if that House has not agreed to a concurrent resolution on the budget for fiscal year 2023.,0.6116098302265585,-0.0470288299338598
HB9138,"To amend the Small Business Economic Policy Act of 1980 to examine how the competitiveness of small businesses is affected by the enforcement of Federal antitrust laws, and for other purposes.",0.6117187848877831,-0.0362869317715844
HB4869,"To establish processes to control inflationary pressures and the Federal debt, during Federal debt emergencies.",0.6122529340165261,-0.0694728577500078
HB7433,"To protect airline crew members, security screening personnel, and passengers by banning abusive passengers from commercial aircraft flights, and for other purposes.",0.6124328739489007,-0.0285597477870469
HB7445,"To amend the Uniform Code of Military Justice to establish an independent convening authority for certain offenses, randomize jury selection, and improve reporting on racial and ethnic demographics, and for other purposes.",0.6298889167017279,-0.0435986015416147
