Bill Name,Long Title,Distance to Centroid,Silhouette Score
HB5583,"To amend the Public Health Service Act to reauthorize certain programs to strengthen the health care workforce, and for other purposes.",0.589446897957179,0.0213728445108458
HB8581,To amend title XVIII of the Social Security Act to ensure stability in payments to home health agencies under the Medicare program.,0.5909869878931256,0.0254061664468224
HB9257,"To amend title XVIII of the Social Security Act to permit States to designate without any mileage limitations facilities that are located in rural areas as critical access hospitals, and for other purposes.",0.5931866255449876,0.0413725719070859
HB4748,To direct the Secretary of Health and Human Services to revise HIPAA regulations to ensure patient access to telehealth services.,0.5987122991297114,0.0385714033471452
HB8497,To amend title XVIII of the Social Security Act to remove in-person requirements under Medicare for mental health services furnished through telehealth and telecommunications technology.,0.5996807951877499,0.0228675828842171
HB3671,To amend the Public Health Service Act to reauthorize the program of payments to teaching health centers that operate graduate medical education programs.,0.6084857398875603,0.0216088391186796
HB8506,To amend title XVIII of the Social Security Act to extend telehealth services for federally qualified health centers and rural health clinics.,0.6118697124911697,0.0374457378161063
HB6700,To amend title XVIII of the Social Security Act to remove the 96-hour physician certification requirement for inpatient critical access hospital services.,0.6143657850879436,0.0428262830459324
HB5067,"To amend title XVIII of the Social Security Act to clarify congressional intent and preserve patient access to home infusion therapy under the Medicare program, and for other purposes.",0.6144472007272622,0.0212630268993826
HB8701,To amend title XVIII of the Social Security Act to ensure equitable treatment of items and services furnished by chiropractors under the Medicare program.,0.6148292996530723,0.0356786394389042
HB1364,"To amend the Employee Retirement Income Security Act of 1974 to strengthen parity in mental health and substance use disorder benefits, and for other purposes.",0.6311559573503079,0.025499934486306
HB1811,"To amend the Indian Health Care Improvement Act to authorize additional funding for planning, design, construction, modernization, and renovation of hospitals and outpatient health care facilities.",0.6337677823349122,0.0225474120949812
HB8179,"To amend section 242 of the National Housing Act to provide parity with respect to access to the mortgage insurance for hospitals program for licensed hospitals, and for other purposes.",0.6344213773113706,0.0269088510569712
HB4649,"To amend title VI of the Social Security Act to allow for the use of the Coronavirus State fiscal recovery fund to support mental and behavioral health programs, and for other purposes.",0.6571416448070667,0.0235824306991604
HB1955,"To temporarily modify the application of the sequester under the Statutory Pay-As-You-Go Act of 2010, and for other purposes.",0.6677574994487601,0.00538459905795
HB1708,"To provide additional appropriations to the Indian Health Service, and for other purposes.",0.6720713182609086,0.006673303459707
HB4195,To amend the Consolidated Farm and Rural Development Act to encourage the construction of senior centers and community centers.,0.6790392721347491,0.02388981904573
HB6815,"To amend title 18, United States Code, to limit the ability to assess a fee for health care services for prisoners, and for other purposes.",0.6803291582379262,0.0162500153563255
HB3851,To improve support for research and development of advanced pharmaceutical manufacturing techniques and workforce.,0.6822977316715534,0.0257628347351075
HB4862,"To establish certain requirements with respect to the appointment and oversight of the Attending Physician, and for other purposes.",0.6912068563169615,0.0177337275534331
HB5547,"To amend the Public Works and Economic Development Act of 1965 to require eligible recipients of certain grants to develop a comprehensive economic development strategy that directly or indirectly increases the accessibility of affordable, quality care-based services, and for other purposes.",0.7015545219971207,0.0030315945498954
HB324,To specify the Federal share of the costs of certain duty of the National Guard in connection with the Coronavirus Disease 2019.,0.7030922322069265,0.0038301223975442
HB2036,"To direct the Secretary of Health and Human Services, in consultation with the Secretary of State, to formulate a strategy for entering into agreements with foreign countries to develop and commercialize new drugs to address pandemics, and for other purposes.",0.7107311793129769,0.0075848408933991
