Bill Name,Long Title,Distance to Centroid,Silhouette Score
HB5286,"To establish a Chinese Corporate Human Rights Abusers List, and for other purposes.",0.4983653635265423,-0.0828864720579789
HB6422,"To impose sanctions with respect to the Russian Federation, and for other purposes.",0.5023488926927128,-0.0689518115073606
HB5046,"To amend the Chemical and Biological Weapons Control and Warfare Elimination Act of 1991 to impose sanctions against governments of foreign states that engage in an act or acts of gross negligence with respect to state owned, operated, or directed chemical or biological programs.",0.5136813821093802,-0.0488805032579427
HB4420,"To repeal the 25 percent cap on United States contributions to United Nations peacekeeping operations, and for other purposes.",0.5150350347586077,-0.0394226883863112
HB5629,To enhance the consideration of human rights in arms exports.,0.5161676004914058,-0.0332582950133944
HB1155,"Ensuring that goods made with forced labor in the Xinjiang Uyghur Autonomous Region of the People’s Republic of China do not enter the United States market, and for other purposes.",0.5178831825925393,-0.0783255076928664
HB8949,"To amend the Homeland Security Act of 2002 to extend counter-unmanned aircraft systems authorities, to improve transparency, safety, and accountability related to such authorities, and for other purposes.",0.5181871263685046,-0.0390979927618268
HB1214,To impose sanctions with respect to foreign persons that knowingly spread malign disinformation as part of or on behalf of a foreign government or political party for purposes of political warfare and to require a determination regarding the United Front Work Department of the Chinese Communist Party.,0.5220528792033898,-0.0008793091945163
HB9460,"To criminalize transnational repression, and for other purposes.",0.5313625211594786,0.0192327670122278
HB5557,"To impose sanctions with respect to foreign persons that engage in certain transactions relating to Cuba and to impose sanctions with respect to human rights abuse and corruption in Cuba, and for other purposes.",0.5317525187480372,-0.0628068751675504
HB812,"To authorize certain appropriations for certain fiscal years for Operation Stonegarden, and for other purposes.",0.5420639919009478,-0.0008786548743284
HB1091,"To create a task force within the Department of Education to address the threat of foreign government influence and threats to academic research integrity on college campuses, and for other purposes.",0.5429048732807529,-0.0359089243180829
HB5709,"To direct the Director of National Intelligence to produce a National Intelligence Estimate on the situation in Afghanistan, and for other purposes.",0.5465756415587921,0.0317197265176466
HB5640,"To ban the Federal procurement of certain drones and other unmanned aircraft systems, and for other purposes.",0.54876991906925,-0.0544413337605679
HB2728,"To require the Committee on Foreign Investment in the United States to review any purchase or lease of real estate near a military installation or military airspace in the United States by a foreign person connected to, or subsidized by, the Russian Federation, the People's Republic of China, the Islamic Republic of Iran, or the Democratic People's Republic of Korea, and for other purposes.",0.551236658628965,0.0165546763610724
HB6309,"To establish a United States strategy to counter threats to supply chains for critical goods, and for other purposes.",0.5537866838070833,-0.0706014873509715
HB9102,"To reinstate certain laws relating to minimum tonnage of agricultural commodities and products, and for other purposes.",0.5582559564006337,-0.0691177562274747
HB1462,"To modify the requirements for the registration of certain aircraft, and for other purposes.",0.5719693188448414,-0.0613376050199141
HB8052,"To direct the Secretary of Energy to conduct a study on the global status of the civilian nuclear energy industry, and for other purposes.",0.5782657917727261,-0.0327682923997807
HB1266,"To amend the Federal Election Campaign Act of 1971 to require reporting to the Federal Election Commission and the Federal Bureau of Investigation of offers by foreign nationals to make prohibited contributions, donations, expenditures, or disbursements, and for other purposes.",0.5845951874664135,-0.0291703686590216
HB560,"To amend section 6 of the Joint Resolution entitled ``A Joint Resolution to approve the Covenant To Establish a Commonwealth of the Northern Mariana Islands in Political Union with the United States of America, and for other purposes''.",0.601785132258974,-0.0570672405812214
HB6541,"To require the Director of the Cybersecurity and Infrastructure Security Agency to establish cybersecurity guidance for small organizations, and for other purposes.",0.6097762187710623,-0.0693833825838453
HB2797,"To establish an interagency committee on the development of green alert systems that would be activated when a veteran goes missing, and for other purposes.",0.6192436994808685,-0.056285355564889
HB5266,"To establish a research security training requirement for Federal research grant personnel, and for other purposes.",0.6282990589831431,-0.0022555317477742
HB1129,"To require annual reporting on the availability of Federal funds to persons and entities of China and activities conducted in collaboration with China, and for other purposes.",0.6295519140975382,0.0330783043784779
HCR36,Establishing the Joint Select Committee on the Events and Activities Surrounding China's Handling of the 2019 Novel Coronavirus.,0.6306409287647563,-0.0252088301436539
HB6119,"Making further continuing appropriations for the fiscal year ending September 30, 2022, and for other purposes.",0.6415227138278055,-0.0590824942075334
HB1625,"To establish the Office of Intelligence in the Department of Agriculture, and for other purposes.",0.6608833712850863,0.004073649901436
