Bill Name,Long Title,Distance to Centroid,Silhouette Score
HB3311,"To rebuild the Nation's infrastructure, provide a consumer rebate to the American people, assist coal country, reduce harmful pollution, and for other purposes.",0.4487146337334172,0.0467400908750876
HB2680,"To amend the Internal Revenue Code of 1986 to provide a tax credit for investors in start-up businesses, to provide a credit for wages paid by start-up businesses to their first employees, and for other purposes.",0.4503688275739737,0.0572439720756175
HB2745,"To provide incentives for businesses to keep jobs in America, and for other purposes.",0.4721076895599759,0.0215408777809155
HB8368,To amend the Internal Revenue Code of 1986 to establish a free on-line tax preparation and filing service and programs that allow taxpayers to access third-party provided tax return information and information held by the Internal Revenue Service.,0.4730176370213688,0.0498679195107857
HB7099,"To amend the Internal Revenue Code of 1986 to establish a windfall profits excise tax on crude oil and to rebate the tax collected back to individual taxpayers, and for other purposes.",0.4782389970701786,0.0471802397721308
HB3954,"To amend the Internal Revenue Code of 1986 to provide disaster tax relief, exclude from gross income amounts received from State-based catastrophe loss mitigation programs, and for other purposes.",0.4844111608174978,0.010454994360025
HB1450,To amend the Internal Revenue Code of 1986 to provide emergency savings accounts for small businesses.,0.4871734818066907,0.0974747712400566
HB946,"To amend the Internal Revenue Code of 1986 to repeal the dollar limitation on deduction of State and local taxes, and for other purposes.",0.4910865975027678,0.1160580950362098
HB9252,"To amend the Internal Revenue Code of 1986 to provide incentives for the use of automatic portability arrangements under defined contribution plans, and for other purposes.",0.4923642749495758,0.1004345378205375
HB5032,To amend the Internal Revenue Code of 1986 to provide a credit for economic activity in possessions of the United States.,0.4928173894793012,0.0831454043003162
HB2201,"To provide tax credits to low- to moderate-income individuals for certain computer and education costs, to direct the Federal Communications Commission to modify the requirements for the Lifeline program to provide increased support, and for other purposes.",0.504859108962239,0.0476729039640824
HB3093,"To provide assistance to the hotel industry, and for other purposes.",0.5351591661906127,0.0434538760628019
HB1691,"To direct the Secretary of Homeland Security to issue guidance to identify firearms business operations of licensed manufacturers and licensed dealers as essential businesses during certain national emergencies, and for other purposes.",0.5566971563627946,0.0305786487235958
HB8427,"To amend the Fair Labor Standards Act of 1938 to repeal the separate minimum wage for tipped employees, and for other purposes.",0.5624959422078748,0.0247372106549656
HB1116,"To provide for increased audits, improved technology infrastructure, and increased staff for the Internal Revenue Service for the purpose of reducing the tax gap, and for other purposes.",0.5739124862229954,0.063957473695385
HB8682,"To establish the Federal Infrastructure Bank to facilitate investment in, and the long-term financing of, economically viable United States infrastructure projects that provide a public benefit, and for other purposes.",0.579946872900662,-0.0270608929013935
HB8087,"To amend title 5, United States Code, to provide that for purposes of computing the annuity of certain law enforcement officers, any hours worked in excess of the limitation applicable to law enforcement premium pay shall be included in such computation, and for other purposes.",0.5899917227727793,0.0242166285993269
HB3288,"To amend the National Voter Registration Act of 1993 to treat certain tax return preparers as voter registration agencies under such Act for purposes of distributing voter registration application forms, and for other purposes.",0.6336320517460521,0.052773987904674
HB971,"To require the Administrator of the Small Business Administration to establish a program to encourage small business concerns to make business succession plans, and for other purposes.",0.6366995520920588,-0.0150725316763194
