Bill Name,Long Title,Distance to Centroid,Silhouette Score
HB3407,"To improve Federal efforts with respect to the prevention of maternal mortality, and for other purposes.",0.4726707950638575,-0.0498577925921488
HB1212,"To end preventable maternal mortality and severe maternal morbidity in the United States and close disparities in maternal health outcomes, and for other purposes.",0.4854602880969309,-0.0186072078314694
HB4969,"To reauthorize funding for programs to prevent, investigate, and prosecute elder abuse, neglect, and exploitation, and for other purposes.",0.4885100824419696,-0.0557218863348824
HB4974,"To establish a State public option through Medicaid to provide Americans with the choice of a high-quality, low-cost health insurance plan.",0.4900902107091164,-0.0277027584793732
HB1475,"To address mental health issues for youth, particularly youth of color, and for other purposes.",0.4933227271027921,0.0177177110916941
HB8180,To provide for increased authorization of funding to secure schools and improve access to mental health and crisis care.,0.4966976887446142,0.0165452676575707
HB2881,"To amend title XVIII of the Social Security Act to provide for an option for individuals who are ages 50 to 64 to buy into Medicare, to provide for health insurance market stabilization, and for other purposes.",0.4967290918531848,-0.055048601959657
HB5011,"To provide for the establishment of Medicare part E public health plans, and for other purposes.",0.4968840257918042,-0.0499292610668006
HB5514,"To amend title XVIII of the Social Security Act to improve extended care services by providing Medicare beneficiaries with an option for cost effective home-based extended care under the Medicare program, and for other purposes.",0.5002146904797894,-0.0387307872554288
HB5218,To amend the Public Health Service Act to increase uptake of the Collaborative Care Model.,0.501809596190893,0.0469901969735312
HB1371,"Making supplemental appropriations for the fiscal year ending September 30, 2021, providing coronavirus emergency response and relief, and for other purposes.",0.5198706718430547,-0.0296178361746287
HB1868,"To prevent across-the-board direct spending cuts, and for other purposes.",0.5328169759062165,0.0417154233590239
HB1072,"To report data on COVID-19 in Federal, State, and local correctional facilities, and for other purposes.",0.5595916555675491,-0.0294751349206769
HB7864,"To authorize assistance to train and retain obstetrician-gynecologists and sub-specialists in urogynecology and to help improve the quality of care to meet the health care needs of women in least developed countries, and for other purposes.",0.5615743612175222,-0.0222376711598606
HB976,"To amend the Public Health Service Act to expand, enhance, and improve applicable public health data systems used by the Centers for Disease Control and Prevention, and for other purposes.",0.562145237396903,0.009135221997446
HB5721,"To amend title 38, United States Code, to improve research conducted within the Department of Veterans Affairs, and for other purposes.",0.566893694194336,-0.0422499711283416
HB6031,"To amend the Family and Medical Leave Act of 1993 to provide leave for the spontaneous loss of an unborn child, and for other purposes.",0.5818082261888959,-0.013064331400318
HB4738,"To direct the American Folklife Center at the Library of Congress to establish a history project to collect video and audio recordings of personal histories and testimonials, written materials, and photographs of those who were affected by COVID–19, and for other purposes.",0.6035239404993957,-0.0114729162730691
HB3512,"To amend title 10, United States Code, to eliminate certain health care charges for members of the Selected Reserve eligible for TRICARE Reserve Select, and for other purposes.",0.6040521769653002,0.0032961252776745
HB8806,To enhance the cybersecurity of the Healthcare and Public Health Sector.,0.6098115680731487,0.0132183413201959
HB1720,"To provide additional funding under the Defense Production Act of 1950 related to medical supplies and equipment directly related to combating the COVID-19 pandemic, and for other purposes.",0.6299149172423839,0.046080999055777
HB346,"To establish a program providing grants to certain small business concerns to modify or reallocate their productive facilities to begin or increase production of certain medical supplies critical to addressing the COVID-19 pandemic, and for other purposes.",0.6717249485135451,0.0127440551401038
HB6406,"To elevate the position of Director of the Indian Health Service within the Department of Health and Human Services to Assistant Secretary for Indian Health, and for other purposes.",0.7094441416592039,0.0237485309860262
